,batch,box,edition_seq_num,filepath,geographic_coverage,image,lccn,name,ocr,page_seq_num,page_url,place_of_publication,pub_date,publisher,score,url,id,choice,label
206,msar_applejack_ver01,"[0.028179653884371353, 0.4074933870570866, 0.1692348021748742, 0.537373412124754]",1,msar_applejack_ver01/data/sn83016943/00295877790/1913050901/0678/008_0_90.jpg,['Mississippi--Noxubee--Macon'],"https://chroniclingamerica.loc.gov/iiif/2/msar_applejack_ver01%2Fdata%2Fsn83016943%2F00295877790%2F1913050901%2F0678.jp2/pct:2.81,40.75,14.11,12.99/!500,500/0/default.jpg",sn83016943,Macon beacon. [volume],"['.ig.MW)', 'vm,', '\'""mm\'\'\'', '83-', 'The', 'Best', 'Way', 'to', 'Finish', 'Land', 'It', 'ft', 'g', 'l', '""']",678,https://chroniclingamerica.loc.gov/data/batches/msar_applejack_ver01/data/sn83016943/00295877790/1913050901/0678.jp2,"Macon, Miss.",1913-05-09,Henry C. Ferris,0.9005841612815857,https://news-navigator.labs.loc.gov/data/msar_applejack_ver01/data/sn83016943/00295877790/1913050901/0678/008_0_90.jpg,1403,landscape,landscape
207,iune_heraldry_ver01,"[0.06781950378417968, 0.5121545216393849, 0.430336181640625, 0.733133564298115]",1,iune_heraldry_ver01/data/sn92053934/00202198715/1908112801/0502/002_0_98.jpg,['Illinois--Rock Island County--Rock Island'],"https://chroniclingamerica.loc.gov/iiif/2/iune_heraldry_ver01%2Fdata%2Fsn92053934%2F00202198715%2F1908112801%2F0502.jp2/pct:6.78,51.22,36.26,22.1/!500,500/0/default.jpg",sn92053934,Rock Island Argus.,"['""""', 'till', ',', ""mmtpHmmiwmtQ.rSZ'"", '1', '&', 'ui', ""'"", 'J', ""'x"", 'KV', 'V', '4', 'ft', '1', 'S', 'i', ':', ""'"", ':', ':', 'Maaaaaa', '.', 'SCENE', 'FROM', '""THE', 'WOLF,""', 'AT', 'THE', 'ILLINOIS', 'THEATER', 'DEC.""', '3']",502,https://chroniclingamerica.loc.gov/data/batches/iune_heraldry_ver01/data/sn92053934/00202198715/1908112801/0502.jp2,"Rock Island, Ill.",1908-11-28,J.W. Potter,0.9821163415908812,https://news-navigator.labs.loc.gov/data/iune_heraldry_ver01/data/sn92053934/00202198715/1908112801/0502/002_0_98.jpg,1053,human,human
208,oru_iraryan_ver01,"[0.4431207057893409, 0.17752280781796806, 0.8222629062847996, 0.4089540229590442]",1,oru_iraryan_ver01/data/97071090/00200298305/1915021501/0597/013_0_92.jpg,[],"https://chroniclingamerica.loc.gov/iiif/2/oru_iraryan_ver01%2Fdata%2F97071090%2F00200298305%2F1915021501%2F0597.jp2/pct:44.31,17.76,37.92,23.15/!500,500/0/default.jpg",97071090,"Medford mail tribune. (Medford, Or.) 1909-1989. [online resource]","['.', 'JL', 'debris', '.', 'ii-Wit', ';', ""lsni5,'iiii"", 'fcn-!', '-', ';', '-.', '.,-', '-tr,v-yg?gi--', 'C--i?']",597,https://chroniclingamerica.loc.gov/data/batches/oru_iraryan_ver01/data/97071090/00200298305/1915021501/0597.jp2,Oregon.,1915-02-15,,0.9270715713500975,https://news-navigator.labs.loc.gov/data/oru_iraryan_ver01/data/97071090/00200298305/1915021501/0597/013_0_92.jpg,1546,"{""choices"": [""human"", ""human-structure""]}",human|human-structure
209,hihouml_edmund_ver02,"[0.6584727344573235, 0.13753786603466267, 0.9567113460303609, 0.40669015822427795]",1,hihouml_edmund_ver02/data/sn85047084/00296024764/1902093001/0326/004_0_97.jpg,['Hawaii--Honolulu--Honolulu'],"https://chroniclingamerica.loc.gov/iiif/2/hihouml_edmund_ver02%2Fdata%2Fsn85047084%2F00296024764%2F1902093001%2F0326.jp2/pct:65.84,13.76,29.83,26.92/!500,500/0/default.jpg",sn85047084,The Pacific commercial advertiser. [volume],"['-', 'rr&UTAn', 'CACTEn', '?MfhW', 'r', 'w', 'ft', 'rt;', 'iiiiruuirvAti']",326,https://chroniclingamerica.loc.gov/data/batches/hihouml_edmund_ver02/data/sn85047084/00296024764/1902093001/0326.jp2,"Honolulu, Hawaiian Islands",1902-09-30,[publisher not identified],0.9791584610939026,https://news-navigator.labs.loc.gov/data/hihouml_edmund_ver02/data/sn85047084/00296024764/1902093001/0326/004_0_97.jpg,573,human,human
210,hihouml_ice_ver01,"[0.529930790768394, 0.07060324565301673, 0.9295115686454566, 0.24802797772315854]",2,hihouml_ice_ver01/data/sn82016413/0023728625A/1909032502/0948/001_0_95.jpg,['Hawaii--Honolulu--Honolulu'],"https://chroniclingamerica.loc.gov/iiif/2/hihouml_ice_ver01%2Fdata%2Fsn82016413%2F0023728625A%2F1909032502%2F0948.jp2/pct:52.99,7.07,39.96,17.75/!500,500/0/default.jpg",sn82016413,Evening bulletin. [volume],"['Fertile', 'Vineyard', 'of', 'J.', 'Q.', 'Serrao', 'on', 'his', 'own', 'property,', 'three', 'miles', 'from', 'Hllo,', 'Hawaii.']",948,https://chroniclingamerica.loc.gov/data/batches/hihouml_ice_ver01/data/sn82016413/0023728625A/1909032502/0948.jp2,"Honolulu [Oahu, Hawaii]",1909-03-25,[publisher not identified],0.9553651809692384,https://news-navigator.labs.loc.gov/data/hihouml_ice_ver01/data/sn82016413/0023728625A/1909032502/0948/001_0_95.jpg,1116,,
211,txdn_infiniti_ver03,"[0.19347054095005245, 0.3111316267677792, 0.31987727688942597, 0.4424576447708007]",1,txdn_infiniti_ver03/data/sn88083938/00200294269/1896061901/0637/000_0_91.jpg,['Texas--Brazos--Bryan'],"https://chroniclingamerica.loc.gov/iiif/2/txdn_infiniti_ver03%2Fdata%2Fsn88083938%2F00200294269%2F1896061901%2F0637.jp2/pct:19.34,31.12,12.65,13.14/!500,500/0/default.jpg",sn88083938,The Bryan daily eagle.,"['FT?', 'Pi', 'W.', 'ZJ', 'red-hot', 'wire,', 'rrake', 'two', 'hcl', 'through', 'a', 'cork,', 'and', 'through', 'thrie', 'hot?', 'care-', 'fullr', 'work', 'two', 'straws,', 'oi.e', 'ot', 'thrm']",637,https://chroniclingamerica.loc.gov/data/batches/txdn_infiniti_ver03/data/sn88083938/00200294269/1896061901/0637.jp2,"Bryan, Tex.",1896-06-19,"Connelly, Palmer & Carnes",0.918587565422058,https://news-navigator.labs.loc.gov/data/txdn_infiniti_ver03/data/sn88083938/00200294269/1896061901/0637/000_0_91.jpg,123,human,human
212,dlc_jetblue_ver01,"[0.38154257160343535, 0.05573191587952362, 0.7309083982145406, 0.24098690807590997]",1,dlc_jetblue_ver01/data/sn84026749/00280764516/1918100501/0644/005_0_97.jpg,['District of Columbia--Washington'],"https://chroniclingamerica.loc.gov/iiif/2/dlc_jetblue_ver01%2Fdata%2Fsn84026749%2F00280764516%2F1918100501%2F0644.jp2/pct:38.15,5.58,34.94,18.53/!500,500/0/default.jpg",sn84026749,The Washington times. [volume],"['Retreating', 'Germans', 'Burn', 'Automobiles', 'French', 'troops', 'advancing', 'in', 'the', 'wake', 'of', 'the', 'retreating', 'Huns', 'pass', 'by', 'an', 'automobile', 'which', 'had', 'been', 'destroyed', 'by', 'the', 'Germans.', 'The', 'machine', 'for', 'some', 'reason', 'was', 'not', 'removed', 'by', 'the', 'enemy,', 'but', 'set', 'on', 'fire', 'to', 'it']",644,https://chroniclingamerica.loc.gov/data/batches/dlc_jetblue_ver01/data/sn84026749/00280764516/1918100501/0644.jp2,Washington [D.C.],1918-10-05,Times Pub. Co.,0.9718453884124756,https://news-navigator.labs.loc.gov/data/dlc_jetblue_ver01/data/sn84026749/00280764516/1918100501/0644/005_0_97.jpg,1815,human-structure,human-structure
213,wa_indianplum_ver02,"[0.04384609580985012, 0.5334445309707162, 0.2766305441764581, 0.846646464359658]",1,wa_indianplum_ver02/data/sn87093407/00211107388/1905102101/0378/005_0_98.jpg,['Washington--King--Seattle'],"https://chroniclingamerica.loc.gov/iiif/2/wa_indianplum_ver02%2Fdata%2Fsn87093407%2F00211107388%2F1905102101%2F0378.jp2/pct:4.38,53.35,23.28,31.33/!500,500/0/default.jpg",sn87093407,The Seattle star.,"['A', 'II', '«', 'IV', 'i.', 'An', 'Unique', 'Picture', '..', '....', 'of', 'Princess', 'Here', 'is', 'a', 'profile', 'photograph', 'of', 'Alice', 'Roosevelt', 'who', 'la', 'sched', 'uled', 'to', 'arrive', 'home', 'from', 'the', 'Far', 'East', 'soon.', 'It', 'show*', 'the', 'White', 'House', 'young', 'lady', 'In', 'a', 'different', 'and', 'by', 'far', 'more', 'attractive', 'pose', 'from', 'which', 'she', 'i-', 'usually', 'taken,', 'It', 'Is', 'attractive', 'because,', 'perhaps.', 'It', 'Is', 'natural,', 'the', 'picture', 'being', 'from', 'a', 'snapshot.']",378,https://chroniclingamerica.loc.gov/data/batches/wa_indianplum_ver02/data/sn87093407/00211107388/1905102101/0378.jp2,"Seattle, Wash.",1905-10-21,E.H. Wells & Co.,0.9829371571540833,https://news-navigator.labs.loc.gov/data/wa_indianplum_ver02/data/sn87093407/00211107388/1905102101/0378/005_0_98.jpg,820,human,human
214,dlc_menze_ver01,"[0.5605038865844487, 0.02609554211351998, 0.6994627107571525, 0.22838904571020818]",1,dlc_menze_ver01/data/sn83030214/00206531654/1913052701/0649/013_0_94.jpg,['New York--New York--New York'],"https://chroniclingamerica.loc.gov/iiif/2/dlc_menze_ver01%2Fdata%2Fsn83030214%2F00206531654%2F1913052701%2F0649.jp2/pct:56.05,2.61,13.9,20.23/!500,500/0/default.jpg",sn83030214,New-York tribune. [volume],"['f', 'W-', '&-^??mee\\?*t', '?aavaaaaw', '7', 'aal', '?g&>', 'Jf*V', '?^??*^^^**WP', '*ajT*?*?**?.', '^', '""..S*?', 'PjB\\', 'I', 'T^aaan', ""??**'"", '~', '*???M4', ""'"", 'Jaai', 'l^?fllf?', ':', 'HSaa^r^a-Blaw', 'TaV', 'a?aaaa!', ""I'"", '>', ""?HAL'"", ""'M"", '?SB,', 'OF', 'THB', '?/ANBEI', 'Who', 'i-', ""'"", '.n']",649,https://chroniclingamerica.loc.gov/data/batches/dlc_menze_ver01/data/sn83030214/00206531654/1913052701/0649.jp2,New York [N.Y.],1913-05-27,New York Tribune,0.9449656009674072,https://news-navigator.labs.loc.gov/data/dlc_menze_ver01/data/sn83030214/00206531654/1913052701/0649/013_0_94.jpg,1395,human,human
215,pst_curtin_ver01,"[0.439298277835368, 0.6115346971523751, 0.5684962870048228, 0.7710981275437667]",1,pst_curtin_ver01/data/sn83045211/00237280088/1916052401/0243/011_0_93.jpg,['Pennsylvania--Philadelphia--Philadelphia'],"https://chroniclingamerica.loc.gov/iiif/2/pst_curtin_ver01%2Fdata%2Fsn83045211%2F00237280088%2F1916052401%2F0243.jp2/pct:43.92,61.16,12.92,15.96/!500,500/0/default.jpg",sn83045211,Evening public ledger. [volume],"['-', ""SBI''"", '-f', 'I!', 'sifl!']",243,https://chroniclingamerica.loc.gov/data/batches/pst_curtin_ver01/data/sn83045211/00237280088/1916052401/0243.jp2,Philadelphia [Pa.],1916-05-24,Public Ledger Co.,0.9394068121910096,https://news-navigator.labs.loc.gov/data/pst_curtin_ver01/data/sn83045211/00237280088/1916052401/0243/011_0_93.jpg,1680,human,human
216,vi_glass_ver01,"[0.34719643725170657, 0.3458089511221869, 0.45142508620327887, 0.5499719867345483]",1,vi_glass_ver01/data/sn87060165/00175032253/1908112801/0058/003_0_98.jpg,['Virginia--Fredericksburg'],"https://chroniclingamerica.loc.gov/iiif/2/vi_glass_ver01%2Fdata%2Fsn87060165%2F00175032253%2F1908112801%2F0058.jp2/pct:34.71,34.59,10.43,20.42/!500,500/0/default.jpg",sn87060165,The free lance.,[],58,https://chroniclingamerica.loc.gov/data/batches/vi_glass_ver01/data/sn87060165/00175032253/1908112801/0058.jp2,"Fredericksburg, Va.",1908-11-28,The Free Lance Newspaper and Job Print. Co.,0.9894986152648926,https://news-navigator.labs.loc.gov/data/vi_glass_ver01/data/sn87060165/00175032253/1908112801/0058/003_0_98.jpg,1045,human,human
217,oru_iraryan_ver01,"[0.051018591438020976, 0.7083455439401637, 0.1802943093436105, 0.9536008382304482]",1,oru_iraryan_ver01/data/97071090/00200298275/1913052801/1016/015_0_94.jpg,[],"https://chroniclingamerica.loc.gov/iiif/2/oru_iraryan_ver01%2Fdata%2F97071090%2F00200298275%2F1913052801%2F1016.jp2/pct:5.1,70.84,12.93,24.53/!500,500/0/default.jpg",97071090,"Medford mail tribune. (Medford, Or.) 1909-1989. [online resource]","['DR.', 'VAN', 'DYKE', 'CHALLENGES', 'PRESBYTERIAN', 'CHURCH', 'A', ""'HVPBPrTlJlJ"", 'f', 'JJV', ""mmmWkllW'"", ""vr'm."", 'Dr.', ""Ilonri'"", 'Vnn', 'Dyke,', 'professor', 'of', 'litornturo', 'nt', 'Princeton', 'University,', 'mid', 'long', 'ft', 'prominent', 'Presbyterian,', 'has', 'challenged', 'his', 'church', 'organiza', 'tion', 'to', '""ry', 'ft', 'prown', 'man""', 'for', 'what', 'some', 'members', 'cull', 'heresy,', 'rather', 'than', 'hia', 'son,', 'who', 'has', 'just', 'been', 'or-', 'tfaiued.', '.', '.']",1016,https://chroniclingamerica.loc.gov/data/batches/oru_iraryan_ver01/data/97071090/00200298275/1913052801/1016.jp2,Oregon.,1913-05-28,,0.9475303888320924,https://news-navigator.labs.loc.gov/data/oru_iraryan_ver01/data/97071090/00200298275/1913052801/1016/015_0_94.jpg,1415,human,human
218,dlc_greece_ver01,"[0.8205443097216617, 0.11939039806391569, 0.9737160320211601, 0.3043383911952076]",1,dlc_greece_ver01/data/sn83030214/00175040900/1900081501/0258/001_0_97.jpg,['New York--New York--New York'],"https://chroniclingamerica.loc.gov/iiif/2/dlc_greece_ver01%2Fdata%2Fsn83030214%2F00175040900%2F1900081501%2F0258.jp2/pct:82.05,11.94,15.32,18.5/!500,500/0/default.jpg",sn83030214,New-York tribune. [volume],"['JOHN', 'C', 'FERGTTSON.', 'Official', 'adviser', 'to', 'the', 'Chinese', 'Director', 'of']",258,https://chroniclingamerica.loc.gov/data/batches/dlc_greece_ver01/data/sn83030214/00175040900/1900081501/0258.jp2,New York [N.Y.],1900-08-15,New York Tribune,0.9756968021392822,https://news-navigator.labs.loc.gov/data/dlc_greece_ver01/data/sn83030214/00175040900/1900081501/0258/001_0_97.jpg,420,human,human
219,dlc_akita_ver02,"[0.375315643468669, 0.3439395468952747, 0.6204136981865285, 0.6533680424145761]",1,dlc_akita_ver02/data/sn84026749/00280764656/1920011301/0280/014_0_92.jpg,['District of Columbia--Washington'],"https://chroniclingamerica.loc.gov/iiif/2/dlc_akita_ver02%2Fdata%2Fsn84026749%2F00280764656%2F1920011301%2F0280.jp2/pct:37.53,34.4,24.51,30.95/!500,500/0/default.jpg",sn84026749,The Washington times. [volume],"['Knows', 'Jordan', 'CAPTAIN', 'EDWIN', 'W.', 'JORDAN.', 'to', 'all', 'Washingtonians', 'as', 'the', 'loved', 'leader', 'of', '?', 'company,', '312th', 'jrun', 'battalion,', 'Seventy-ninth', 'Division,', 'in', 'which', 'fought', 'so', 'many', 'heroes', 'from', 'the', 'District', 'of', 'Columbia', 'at', 'the', 'second', 'battle', 'of', 'Death', 'Valley,', 'Whizbang', 'Hill', 'and', 'Hill', '378', 'in', 'the', 'Grand', 'sector,', 'east', 'of', 'the', 'Meuso.', 'Captain', 'Jordan', 'has', 'been', 'named']",280,https://chroniclingamerica.loc.gov/data/batches/dlc_akita_ver02/data/sn84026749/00280764656/1920011301/0280.jp2,Washington [D.C.],1920-01-13,Times Pub. Co.,0.9269213080406188,https://news-navigator.labs.loc.gov/data/dlc_akita_ver02/data/sn84026749/00280764656/1920011301/0280/014_0_92.jpg,1946,human,human
220,mnhi_tower_ver01,"[0.05155376865730048, 0.6010327008751192, 0.30837433866804875, 0.7526157813244994]",1,mnhi_tower_ver01/data/sn90059522/00206536925/1896051001/0125/001_0_97.jpg,['Minnesota--Ramsey--Saint Paul'],"https://chroniclingamerica.loc.gov/iiif/2/mnhi_tower_ver01%2Fdata%2Fsn90059522%2F00206536925%2F1896051001%2F0125.jp2/pct:5.15,60.11,25.69,15.16/!500,500/0/default.jpg",sn90059522,St. Paul daily globe. [volume],"['IN', 'THE', 'LINOTYPE', 'ROOM.']",125,https://chroniclingamerica.loc.gov/data/batches/mnhi_tower_ver01/data/sn90059522/00206536925/1896051001/0125.jp2,"Saint Paul, Minn.",1896-05-10,St. Paul Globe Print. Co.,0.9757702350616456,https://news-navigator.labs.loc.gov/data/mnhi_tower_ver01/data/sn90059522/00206536925/1896051001/0125/001_0_97.jpg,82,human,human
221,sdhi_cayman_ver01,"[0.17280552875564759, 0.4538379739731508, 0.3515775014118976, 0.6042898945923719]",1,sdhi_cayman_ver01/data/sn00065154/00279523398/1895092701/0227/002_0_94.jpg,['South Dakota--Grant--Milbank'],"https://chroniclingamerica.loc.gov/iiif/2/sdhi_cayman_ver01%2Fdata%2Fsn00065154%2F00279523398%2F1895092701%2F0227.jp2/pct:17.28,45.39,17.88,15.05/!500,500/0/default.jpg",sn00065154,The herald-advance.,['ra'],227,https://chroniclingamerica.loc.gov/data/batches/sdhi_cayman_ver01/data/sn00065154/00279523398/1895092701/0227.jp2,"Milbank, S.D.",1895-09-27,W.W. Downie,0.9449887871742249,https://news-navigator.labs.loc.gov/data/sdhi_cayman_ver01/data/sn00065154/00279523398/1895092701/0227/002_0_94.jpg,6,human,human
222,dlc_romeo_ver01,"[0.17547829214761096, 0.0692506206878171, 0.4362048137703398, 0.43516383561494054]",1,dlc_romeo_ver01/data/sn84026749/100492659/1907100101/0224/009_0_96.jpg,['District of Columbia--Washington'],"https://chroniclingamerica.loc.gov/iiif/2/dlc_romeo_ver01%2Fdata%2Fsn84026749%2F100492659%2F1907100101%2F0224.jp2/pct:17.54,6.93,26.08,36.6/!500,500/0/default.jpg",sn84026749,The Washington times. [volume],"['PMeo', 'Pile', 'By', 'e', 'HamsEwtar', 'HamsEwtarMADAME', 'MADAME', 'DE', 'BLANPKE', 'BLANPKEWife', 'BLANP', 'BLANPWffe', 'BLANPIEWife', 'Wife', 'Wffe', 'of', 'ofth', 'the', 'Naval', 'NavalAttache', 'Attac', 'Attache', 'he', 'at', 'the', 'French', 'Embassy']",224,https://chroniclingamerica.loc.gov/data/batches/dlc_romeo_ver01/data/sn84026749/100492659/1907100101/0224.jp2,Washington [D.C.],1907-10-01,Times Pub. Co.,0.9666642546653748,https://news-navigator.labs.loc.gov/data/dlc_romeo_ver01/data/sn84026749/100492659/1907100101/0224/009_0_96.jpg,973,human,human
223,okhi_endive_ver01,"[0.07316452337771046, 0.04782580544069505, 0.3586210704985119, 0.19065225920541942]",1,okhi_endive_ver01/data/sn86090528/0029586445A/1905111001/0293/005_0_96.jpg,['Oklahoma--Grady--Chickasha'],"https://chroniclingamerica.loc.gov/iiif/2/okhi_endive_ver01%2Fdata%2Fsn86090528%2F0029586445A%2F1905111001%2F0293.jp2/pct:7.31,4.79,28.55,14.29/!500,500/0/default.jpg",sn86090528,The Chickasha daily express.,"['Vest', 'Hill', 'Hospital', '.', 'I..', ""I'FTKRS,"", 'PHYSICIAN', 'ANI', ""Sl'KGKON"", 'Lnxzsz', 'Jl']",293,https://chroniclingamerica.loc.gov/data/batches/okhi_endive_ver01/data/sn86090528/0029586445A/1905111001/0293.jp2,"Chickasha, Indian Territory [Okla.]",1905-11-10,A.M. Dawson,0.9662773013114928,https://news-navigator.labs.loc.gov/data/okhi_endive_ver01/data/sn86090528/0029586445A/1905111001/0293/005_0_96.jpg,836,human-structure,human-structure
224,dlc_englishsetter_ver01,"[0.2552511367894794, 0.027032662553396838, 0.3760814157798602, 0.19873716120134322]",1,dlc_englishsetter_ver01/data/sn83045433/00280763998/1918120501/0216/013_0_96.jpg,['District of Columbia--Washington'],"https://chroniclingamerica.loc.gov/iiif/2/dlc_englishsetter_ver01%2Fdata%2Fsn83045433%2F00280763998%2F1918120501%2F0216.jp2/pct:25.52,2.71,12.09,17.18/!500,500/0/default.jpg",sn83045433,The Washington herald. [volume],"['KILLED', 'IN', 'ACTION.', 'I^ieut.', 'Chester', 'Buchanan,', 'former', 'Hhgrh', 'School', 'cadet', 'athlete.']",216,https://chroniclingamerica.loc.gov/data/batches/dlc_englishsetter_ver01/data/sn83045433/00280763998/1918120501/0216.jp2,"Washington, D.C.",1918-12-05,Washington Herald Co.,0.9683258533477784,https://news-navigator.labs.loc.gov/data/dlc_englishsetter_ver01/data/sn83045433/00280763998/1918120501/0216/013_0_96.jpg,1803,human,human
225,tu_ida_ver01,"[0.42016264315157775, 0.07062182949484588, 0.8966758124619109, 0.35037321849667236]",1,tu_ida_ver01/data/sn89058250/00296021210/1896102901/0291/000_0_91.jpg,['Tennessee--Marion--Sequatchie'],"https://chroniclingamerica.loc.gov/iiif/2/tu_ida_ver01%2Fdata%2Fsn89058250%2F00296021210%2F1896102901%2F0291.jp2/pct:42.01,7.07,47.66,27.98/!500,500/0/default.jpg",sn89058250,Sequachee Valley news.,"['An', ""Bi.-.'.-,."", ':', '-I', '-', ""'"", '4', '..', 'II', '.flBSlVJ', 'pli', 'li', 'SIS', 'km', 'FRONTING', 'PASSENGER', 'DEPOT.', '54fe?', '...', 'VMS', 'top.?']",291,https://chroniclingamerica.loc.gov/data/batches/tu_ida_ver01/data/sn89058250/00296021210/1896102901/0291.jp2,"Sequachee [Sequatchie], Tenn.",1896-10-29,Hill & Son,0.9129135012626648,https://news-navigator.labs.loc.gov/data/tu_ida_ver01/data/sn89058250/00296021210/1896102901/0291/000_0_91.jpg,135,human-structure,human-structure
226,njr_bacala_ver01,"[0.43744034540085563, 0.123891451632935, 0.8295201619466146, 0.4243177088295541]",1,njr_bacala_ver01/data/sn91064010/00332896027/1909060801/0480/012_0_94.jpg,['New Jersey--Essex--Newark'],"https://chroniclingamerica.loc.gov/iiif/2/njr_bacala_ver01%2Fdata%2Fsn91064010%2F00332896027%2F1909060801%2F0480.jp2/pct:43.74,12.39,39.21,30.05/!500,500/0/default.jpg",sn91064010,The Newark star and Newark advertiser.,"['CHILDREN,', 'AND', 'REV.', 'J.', 'P.', 'POELS,', 'WHO', 'SAILED', 'Mrs.', 'Kraeger', 'and', 'Daughter.']",480,https://chroniclingamerica.loc.gov/data/batches/njr_bacala_ver01/data/sn91064010/00332896027/1909060801/0480.jp2,"Newark, N.J.",1909-06-08,Newark Daily Advertiser Pub. Co.,0.9455908536911012,https://news-navigator.labs.loc.gov/data/njr_bacala_ver01/data/sn91064010/00332896027/1909060801/0480/012_0_94.jpg,1100,human,human
227,whi_jarvey_ver01,"[0.6230998753349563, 0.6305648714775448, 0.764304414463504, 0.8878901574534243]",1,whi_jarvey_ver01/data/sn85040705/00414215014/1902080701/0225/001_0_96.jpg,['Wisconsin--Forest--Wabeno'],"https://chroniclingamerica.loc.gov/iiif/2/whi_jarvey_ver01%2Fdata%2Fsn85040705%2F00414215014%2F1902080701%2F0225.jp2/pct:62.3,63.06,14.13,25.74/!500,500/0/default.jpg",sn85040705,Northern Wisconsin advertiser. [volume],"['latest', 'Parisian', 'craze.', 'St.', 'John', 'Nw', 'York', 'society', 'man.', 'Is', 'the', 'American', 'to', 'adopt', 'It.', 'The', 'vests', 'are', 'of', 'beautiful', 'patterns.', 'is', 'the', 'waistcoat', 'and', 'the', '""gent”', 'adorns', 'It', 'is', 'Saint', 'John', 'himself.']",225,https://chroniclingamerica.loc.gov/data/batches/whi_jarvey_ver01/data/sn85040705/00414215014/1902080701/0225.jp2,"Wabeno, Wis.",1902-08-07,C.G. Himley,0.9663551449775696,https://news-navigator.labs.loc.gov/data/whi_jarvey_ver01/data/sn85040705/00414215014/1902080701/0225/001_0_96.jpg,565,human,human
228,uuml_hincapie_ver01,"[0.4109720281652502, 0.1409494662857538, 0.541539733474319, 0.351247331737417]",1,uuml_hincapie_ver01/data/sn85058396/print/1915013001/0250/014_0_94.jpg,['Utah--Weber--Ogden'],"https://chroniclingamerica.loc.gov/iiif/2/uuml_hincapie_ver01%2Fdata%2Fsn85058396%2Fprint%2F1915013001%2F0250.jp2/pct:41.09,14.1,13.06,21.03/!500,500/0/default.jpg",sn85058396,The Ogden standard. [volume],"['SUCCEEDS', 'NEWELL', '!', ""'"", ""'M"", ""'"", 'M', 'fey', '-1', 'f', 'Sur', 'v', ""'"", 'til', 'Arthur', 'P.', 'Davis.', 'Arthur', 'P.', 'Davis', 'has', 'just', 'succeed', 'ed', 'F.', 'H.', 'Newell', 'at', 'the', 'head', 'of', 'the', 'reclamation', 'service.', 'While', 'the', 're', 'moval', 'of', 'Mr.', 'Newell,', 'who', 'is', 'the', 'father', 'of', 'the', 'service,', 'has', 'been', 'criti', 'cized,', 'there', 'is', 'no', 'criticism', 'of', 'Mr.', 'Davis,', 'who', 'is', 'one', 'of', 'the', 'foremost', 'of', 'American', 'engineers', 'and', 'a', 'co-worker']",250,https://chroniclingamerica.loc.gov/data/batches/uuml_hincapie_ver01/data/sn85058396/print/1915013001/0250.jp2,"Ogden City, Utah",1915-01-30,W. Glasmann,0.9424561262130736,https://news-navigator.labs.loc.gov/data/uuml_hincapie_ver01/data/sn85058396/print/1915013001/0250/014_0_94.jpg,1550,human,human
